key,matches,normalized_matches,intersection,chunk_length,score,label
Condiciones_especiales,0,0.0,0,1200,0.0,0
Condiciones_especiales,0,0.0,0,1162,0.0,0
Condiciones_especiales,1,0.3333333333333333,0,1190,0.725,0
Condiciones_especiales,0,0.0,0,1161,0.0,0
Condiciones_especiales,1,0.3333333333333333,0,1196,0.725,0
Condiciones_especiales,1,0.3333333333333333,0,1185,0.725,0
Condiciones_especiales,0,0.0,0,1195,0.0,0
Condiciones_especiales,1,0.3333333333333333,0,1347,0.725,0
Condiciones_especiales,2,0.6666666666666666,0,1198,0.8166666666666665,0
Condiciones_especiales,1,0.3333333333333333,0,1232,0.725,0
Condiciones_especiales,0,0.0,0,1200,0.0,0
Condiciones_especiales,0,0.0,0,1198,0.0,0
Condiciones_especiales,0,0.0,0,507,0.0,0
Condiciones_especiales,0,0.0,0,1200,0.0,0
Condiciones_especiales,0,0.0,0,1198,0.0,0
Condiciones_especiales,0,0.0,0,349,0.0,0
Condiciones_especiales,0,0.0,0,1133,0.0,0
Condiciones_especiales,0,0.0,0,992,0.0,0
Condiciones_especiales,0,0.0,0,1197,0.0,0
Condiciones_especiales,0,0.0,0,1199,0.0,0
Condiciones_especiales,0,0.0,0,572,0.0,0
Condiciones_especiales,0,0.0,0,1190,0.0,0
Condiciones_especiales,0,0.0,0,606,0.0,0
Condiciones_especiales,0,0.0,0,1192,0.0,0
Condiciones_especiales,0,0.0,0,1065,0.0,0
Condiciones_especiales,1,0.3333333333333333,0,1195,0.725,0
Condiciones_especiales,0,0.0,0,943,0.0,0
Condiciones_especiales,0,0.0,0,376,0.0,0
Condiciones_especiales,1,0.3333333333333333,0,1200,0.725,0
Condiciones_especiales,0,0.0,0,1344,0.0,0
Condiciones_especiales,1,0.3333333333333333,0,1549,0.725,0
Condiciones_especiales,0,0.0,0,620,0.0,0
Condiciones_especiales,0,0.0,0,1193,0.0,0
Condiciones_especiales,0,0.0,0,823,0.0,0
Condiciones_especiales,0,0.0,0,1083,0.0,0
Condiciones_especiales,0,0.0,0,1198,0.0,0
Condiciones_especiales,0,0.0,0,816,0.0,0
Condiciones_especiales,0,0.0,0,1198,0.0,0
Condiciones_especiales,0,0.0,0,1302,0.0,0
Condiciones_especiales,0,0.0,0,336,0.0,0
Condiciones_especiales,0,0.0,0,1199,0.0,0
Condiciones_especiales,0,0.0,0,1186,0.0,0
Condiciones_especiales,0,0.0,0,356,0.0,0
Condiciones_especiales,1,0.3333333333333333,0,1200,0.725,0
Condiciones_especiales,1,0.3333333333333333,0,718,0.725,0
Condiciones_especiales,1,0.3333333333333333,0,1199,0.725,0
Condiciones_especiales,0,0.0,0,1195,0.0,0
Condiciones_especiales,0,0.0,0,372,0.0,0
Condiciones_especiales,0,0.0,0,192,0.0,0
Condiciones_especiales,0,0.0,0,1200,0.0,0
Condiciones_especiales,0,0.0,0,772,0.0,0
Condiciones_especiales,0,0.0,0,1198,0.0,0
Condiciones_especiales,0,0.0,0,598,0.0,0
Penalidad_incumplimiento,0,0.0,0,416,0.0,0
Penalidad_incumplimiento,0,0.0,0,1194,0.0,0
Penalidad_incumplimiento,1,0.3333333333333333,0,326,0.725,0
Penalidad_incumplimiento,0,0.0,0,350,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,1265,0.0,0
Penalidad_incumplimiento,0,0.0,0,1199,0.0,0
Penalidad_incumplimiento,0,0.0,0,875,0.0,0
Penalidad_incumplimiento,0,0.0,0,1199,0.0,0
Penalidad_incumplimiento,0,0.0,0,1197,0.0,0
Penalidad_incumplimiento,0,0.0,0,877,0.0,0
Penalidad_incumplimiento,0,0.0,0,1197,0.0,0
Penalidad_incumplimiento,0,0.0,0,1195,0.0,0
Penalidad_incumplimiento,0,0.0,0,1069,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,908,0.0,0
Penalidad_incumplimiento,0,0.0,0,1196,0.0,0
Penalidad_incumplimiento,0,0.0,0,1197,0.0,0
Penalidad_incumplimiento,0,0.0,0,735,0.0,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,1191,0.0,0
Penalidad_incumplimiento,0,0.0,0,574,0.0,0
Penalidad_incumplimiento,0,0.0,0,1199,0.0,0
Penalidad_incumplimiento,0,0.0,0,1196,0.0,0
Penalidad_incumplimiento,0,0.0,0,812,0.0,0
Penalidad_incumplimiento,0,0.0,0,1189,0.0,0
Penalidad_incumplimiento,0,0.0,0,1196,0.0,0
Penalidad_incumplimiento,0,0.0,0,640,0.0,0
Penalidad_incumplimiento,0,0.0,0,1197,0.0,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,554,0.0,0
Penalidad_incumplimiento,0,0.0,0,1199,0.0,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,620,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,1189,0.0,0
Penalidad_incumplimiento,0,0.0,0,1320,0.0,0
Penalidad_incumplimiento,0,0.0,0,1194,0.0,0
Penalidad_incumplimiento,0,0.0,0,1193,0.0,0
Penalidad_incumplimiento,1,0.3333333333333333,0,432,0.725,0
Penalidad_incumplimiento,1,0.3333333333333333,0,1196,0.725,0
Penalidad_incumplimiento,1,0.3333333333333333,0,1044,0.725,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,1192,0.0,0
Penalidad_incumplimiento,0,0.0,0,837,0.0,0
Penalidad_incumplimiento,0,0.0,0,1199,0.0,0
Penalidad_incumplimiento,0,0.0,0,589,0.0,0
Penalidad_incumplimiento,0,0.0,0,1191,0.0,0
Penalidad_incumplimiento,0,0.0,0,1194,0.0,0
Penalidad_incumplimiento,0,0.0,0,1021,0.0,0
Penalidad_incumplimiento,2,0.6666666666666666,0,1200,0.8166666666666665,0
Penalidad_incumplimiento,1,0.3333333333333333,0,1231,0.725,0
Penalidad_incumplimiento,1,0.3333333333333333,0,1200,0.725,0
Penalidad_incumplimiento,0,0.0,0,856,0.0,0
Penalidad_incumplimiento,0,0.0,0,1196,0.0,0
Penalidad_incumplimiento,0,0.0,0,1196,0.0,0
Penalidad_incumplimiento,0,0.0,0,510,0.0,0
Penalidad_incumplimiento,1,0.3333333333333333,0,1134,0.725,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,809,0.0,0
Penalidad_incumplimiento,0,0.0,0,1194,0.0,0
Penalidad_incumplimiento,0,0.0,0,433,0.0,0
Penalidad_incumplimiento,0,0.0,0,268,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,1197,0.0,0
Penalidad_incumplimiento,0,0.0,0,435,0.0,0
Penalidad_incumplimiento,0,0.0,0,1193,0.0,0
Penalidad_incumplimiento,0,0.0,0,992,0.0,0
Penalidad_incumplimiento,0,0.0,0,1197,0.0,0
Penalidad_incumplimiento,0,0.0,0,746,0.0,0
Penalidad_incumplimiento,0,0.0,0,860,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,445,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,987,0.0,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,1241,0.0,0
Penalidad_incumplimiento,0,0.0,0,1190,0.0,0
Penalidad_incumplimiento,0,0.0,0,1349,0.0,0
Penalidad_incumplimiento,0,0.0,0,1189,0.0,0
Penalidad_incumplimiento,0,0.0,0,843,0.0,0
Penalidad_incumplimiento,1,0.3333333333333333,0,1199,0.725,0
Penalidad_incumplimiento,0,0.0,0,1193,0.0,0
Penalidad_incumplimiento,0,0.0,0,354,0.0,0
Penalidad_incumplimiento,0,0.0,0,1197,0.0,0
Penalidad_incumplimiento,1,0.3333333333333333,0,1196,0.725,0
Penalidad_incumplimiento,0,0.0,0,356,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,1162,0.0,0
Penalidad_incumplimiento,0,0.0,0,1190,0.0,0
Penalidad_incumplimiento,0,0.0,0,1161,0.0,0
Penalidad_incumplimiento,0,0.0,0,1196,0.0,0
Penalidad_incumplimiento,0,0.0,0,1185,0.0,0
Penalidad_incumplimiento,0,0.0,0,1195,0.0,0
Penalidad_incumplimiento,2,0.6666666666666666,0,1347,0.8166666666666665,0
Penalidad_incumplimiento,2,0.6666666666666666,0,1198,0.8166666666666665,0
Penalidad_incumplimiento,1,0.3333333333333333,0,1232,0.725,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,507,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,349,0.0,0
Penalidad_incumplimiento,0,0.0,0,1133,0.0,0
Penalidad_incumplimiento,0,0.0,0,992,0.0,0
Penalidad_incumplimiento,0,0.0,0,1197,0.0,0
Penalidad_incumplimiento,0,0.0,0,1199,0.0,0
Penalidad_incumplimiento,0,0.0,0,572,0.0,0
Penalidad_incumplimiento,0,0.0,0,1190,0.0,0
Penalidad_incumplimiento,0,0.0,0,606,0.0,0
Penalidad_incumplimiento,0,0.0,0,1192,0.0,0
Penalidad_incumplimiento,0,0.0,0,1065,0.0,0
Penalidad_incumplimiento,0,0.0,0,1195,0.0,0
Penalidad_incumplimiento,1,0.3333333333333333,0,943,0.725,0
Penalidad_incumplimiento,0,0.0,0,376,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,1344,0.0,0
Penalidad_incumplimiento,0,0.0,0,1549,0.0,0
Penalidad_incumplimiento,0,0.0,0,620,0.0,0
Penalidad_incumplimiento,0,0.0,0,1193,0.0,0
Penalidad_incumplimiento,0,0.0,0,823,0.0,0
Penalidad_incumplimiento,0,0.0,0,1083,0.0,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,816,0.0,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,1302,0.0,0
Penalidad_incumplimiento,0,0.0,0,336,0.0,0
Penalidad_incumplimiento,0,0.0,0,1199,0.0,0
Penalidad_incumplimiento,0,0.0,0,1186,0.0,0
Penalidad_incumplimiento,0,0.0,0,356,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,718,0.0,0
Penalidad_incumplimiento,1,0.3333333333333333,0,1199,0.725,0
Penalidad_incumplimiento,1,0.3333333333333333,0,1195,0.725,0
Penalidad_incumplimiento,0,0.0,0,372,0.0,0
Penalidad_incumplimiento,0,0.0,0,192,0.0,0
Penalidad_incumplimiento,0,0.0,0,1200,0.0,0
Penalidad_incumplimiento,0,0.0,0,772,0.0,0
Penalidad_incumplimiento,0,0.0,0,1198,0.0,0
Penalidad_incumplimiento,0,0.0,0,598,0.0,0
Forma_pago,0,0.0,0,416,0.0,0
Forma_pago,1,0.5,0,1194,0.725,0
Forma_pago,1,0.5,0,326,0.725,0
Forma_pago,1,0.5,0,350,0.725,0
Forma_pago,0,0.0,0,1200,0.0,0
Forma_pago,1,0.5,0,1265,0.725,0
Forma_pago,1,0.5,0,1199,0.725,0
Forma_pago,0,0.0,0,875,0.0,0
Forma_pago,1,0.5,0,1199,0.725,0
Forma_pago,1,0.5,0,1197,0.725,0
Forma_pago,1,0.5,0,877,0.725,0
Forma_pago,1,0.5,0,1197,0.725,0
Forma_pago,1,0.5,0,1195,0.725,0
Forma_pago,1,0.5,0,1069,0.725,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,1,0.5,0,908,0.725,0
Forma_pago,1,0.5,0,1196,0.725,0
Forma_pago,1,0.5,0,1197,0.725,0
Forma_pago,0,0.0,0,735,0.0,0
Forma_pago,1,0.5,0,1198,0.725,0
Forma_pago,1,0.5,0,1191,0.725,0
Forma_pago,0,0.0,0,574,0.0,0
Forma_pago,1,0.5,0,1199,0.725,0
Forma_pago,1,0.5,0,1196,0.725,0
Forma_pago,1,0.5,0,812,0.725,0
Forma_pago,1,0.5,0,1189,0.725,0
Forma_pago,1,0.5,0,1196,0.725,0
Forma_pago,1,0.5,0,640,0.725,0
Forma_pago,1,0.5,0,1197,0.725,0
Forma_pago,1,0.5,0,1198,0.725,0
Forma_pago,0,0.0,0,554,0.0,0
Forma_pago,0,0.0,0,1199,0.0,0
Forma_pago,0,0.0,0,1198,0.0,0
Forma_pago,1,0.5,0,620,0.725,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,0,0.0,0,1189,0.0,0
Forma_pago,1,0.5,0,1320,0.725,0
Forma_pago,1,0.5,0,1194,0.725,0
Forma_pago,1,0.5,0,1193,0.725,0
Forma_pago,0,0.0,0,432,0.0,0
Forma_pago,0,0.0,0,1196,0.0,0
Forma_pago,1,0.5,0,1044,0.725,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,1,0.5,0,1192,0.725,0
Forma_pago,1,0.5,0,837,0.725,0
Forma_pago,1,0.5,0,1199,0.725,0
Forma_pago,0,0.0,0,589,0.0,0
Forma_pago,1,0.5,0,1191,0.725,0
Forma_pago,1,0.5,0,1194,0.725,0
Forma_pago,0,0.0,0,1021,0.0,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,1,0.5,0,1231,0.725,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,0,0.0,0,856,0.0,0
Forma_pago,0,0.0,0,1196,0.0,0
Forma_pago,1,0.5,0,1196,0.725,0
Forma_pago,0,0.0,0,510,0.0,0
Forma_pago,0,0.0,0,1134,0.0,0
Forma_pago,0,0.0,0,1198,0.0,0
Forma_pago,1,0.5,0,809,0.725,0
Forma_pago,0,0.0,0,1194,0.0,0
Forma_pago,0,0.0,0,433,0.0,0
Forma_pago,0,0.0,0,268,0.0,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,1,0.5,0,1197,0.725,0
Forma_pago,0,0.0,0,435,0.0,0
Forma_pago,1,0.5,0,1193,0.725,0
Forma_pago,1,0.5,0,992,0.725,0
Forma_pago,1,0.5,0,1197,0.725,0
Forma_pago,1,0.5,0,746,0.725,0
Forma_pago,1,0.5,0,860,0.725,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,1,0.5,0,1198,0.725,0
Forma_pago,0,0.0,0,445,0.0,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,1,0.5,0,987,0.725,0
Forma_pago,0,0.0,0,1198,0.0,0
Forma_pago,0,0.0,0,1241,0.0,0
Forma_pago,1,0.5,0,1190,0.725,0
Forma_pago,1,0.5,0,1349,0.725,0
Forma_pago,0,0.0,0,1189,0.0,0
Forma_pago,1,0.5,0,843,0.725,0
Forma_pago,1,0.5,0,1199,0.725,0
Forma_pago,1,0.5,0,1193,0.725,0
Forma_pago,1,0.5,0,354,0.725,0
Forma_pago,1,0.5,0,1197,0.725,0
Forma_pago,1,0.5,0,1196,0.725,0
Forma_pago,0,0.0,0,356,0.0,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,1,0.5,0,1162,0.725,0
Forma_pago,2,1.0,0,1190,0.8166666666666665,0
Forma_pago,1,0.5,0,1161,0.725,0
Forma_pago,1,0.5,0,1196,0.725,0
Forma_pago,0,0.0,0,1185,0.0,0
Forma_pago,1,0.5,0,1195,0.725,0
Forma_pago,0,0.0,0,1347,0.0,0
Forma_pago,0,0.0,0,1198,0.0,0
Forma_pago,1,0.5,0,1232,0.725,0
Forma_pago,0,0.0,0,1200,0.0,0
Forma_pago,0,0.0,0,1198,0.0,0
Forma_pago,0,0.0,0,507,0.0,0
Forma_pago,0,0.0,0,1200,0.0,0
Forma_pago,0,0.0,0,1198,0.0,0
Forma_pago,0,0.0,0,349,0.0,0
Forma_pago,1,0.5,0,1133,0.725,0
Forma_pago,1,0.5,0,992,0.725,0
Forma_pago,1,0.5,0,1197,0.725,0
Forma_pago,1,0.5,0,1199,0.725,0
Forma_pago,1,0.5,0,572,0.725,0
Forma_pago,0,0.0,0,1190,0.0,0
Forma_pago,1,0.5,0,606,0.725,0
Forma_pago,1,0.5,0,1192,0.725,0
Forma_pago,1,0.5,0,1065,0.725,0
Forma_pago,0,0.0,0,1195,0.0,0
Forma_pago,1,0.5,0,943,0.725,0
Forma_pago,0,0.0,0,376,0.0,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,0,0.0,0,1344,0.0,0
Forma_pago,1,0.5,0,1549,0.725,0
Forma_pago,0,0.0,0,620,0.0,0
Forma_pago,0,0.0,0,1193,0.0,0
Forma_pago,0,0.0,0,823,0.0,0
Forma_pago,0,0.0,0,1083,0.0,0
Forma_pago,1,0.5,0,1198,0.725,0
Forma_pago,1,0.5,0,816,0.725,0
Forma_pago,0,0.0,0,1198,0.0,0
Forma_pago,0,0.0,0,1302,0.0,0
Forma_pago,0,0.0,0,336,0.0,0
Forma_pago,0,0.0,0,1199,0.0,0
Forma_pago,1,0.5,0,1186,0.725,0
Forma_pago,0,0.0,0,356,0.0,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,1,0.5,0,718,0.725,0
Forma_pago,0,0.0,0,1199,0.0,0
Forma_pago,1,0.5,0,1195,0.725,0
Forma_pago,0,0.0,0,372,0.0,0
Forma_pago,1,0.5,0,192,0.725,0
Forma_pago,1,0.5,0,1200,0.725,0
Forma_pago,1,0.5,0,772,0.725,0
Forma_pago,0,0.0,0,1198,0.0,0
Forma_pago,0,0.0,0,598,0.0,0
Causas_modificacion,0,0.0,0,416,0.0,0
Causas_modificacion,0,0.0,0,1194,0.0,0
Causas_modificacion,0,0.0,0,326,0.0,0
Causas_modificacion,0,0.0,0,350,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,1265,0.0,0
Causas_modificacion,0,0.0,0,1199,0.0,0
Causas_modificacion,0,0.0,0,875,0.0,0
Causas_modificacion,0,0.0,0,1199,0.0,0
Causas_modificacion,0,0.0,0,1197,0.0,0
Causas_modificacion,0,0.0,0,877,0.0,0
Causas_modificacion,0,0.0,0,1197,0.0,0
Causas_modificacion,0,0.0,0,1195,0.0,0
Causas_modificacion,0,0.0,0,1069,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,908,0.0,0
Causas_modificacion,0,0.0,0,1196,0.0,0
Causas_modificacion,0,0.0,0,1197,0.0,0
Causas_modificacion,0,0.0,0,735,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,1191,0.0,0
Causas_modificacion,0,0.0,0,574,0.0,0
Causas_modificacion,0,0.0,0,1199,0.0,0
Causas_modificacion,0,0.0,0,1196,0.0,0
Causas_modificacion,0,0.0,0,812,0.0,0
Causas_modificacion,0,0.0,0,1189,0.0,0
Causas_modificacion,0,0.0,0,1196,0.0,0
Causas_modificacion,0,0.0,0,640,0.0,0
Causas_modificacion,0,0.0,0,1197,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,554,0.0,0
Causas_modificacion,0,0.0,0,1199,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,620,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,1189,0.0,0
Causas_modificacion,0,0.0,0,1320,0.0,0
Causas_modificacion,0,0.0,0,1194,0.0,0
Causas_modificacion,0,0.0,0,1193,0.0,0
Causas_modificacion,0,0.0,0,432,0.0,0
Causas_modificacion,0,0.0,0,1196,0.0,0
Causas_modificacion,2,0.5,0,1044,0.8166666666666665,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,1192,0.0,0
Causas_modificacion,0,0.0,0,837,0.0,0
Causas_modificacion,0,0.0,0,1199,0.0,0
Causas_modificacion,0,0.0,0,589,0.0,0
Causas_modificacion,0,0.0,0,1191,0.0,0
Causas_modificacion,1,0.25,0,1194,0.725,0
Causas_modificacion,0,0.0,0,1021,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,1,0.25,0,1231,0.725,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,856,0.0,0
Causas_modificacion,0,0.0,0,1196,0.0,0
Causas_modificacion,0,0.0,0,1196,0.0,0
Causas_modificacion,0,0.0,0,510,0.0,0
Causas_modificacion,2,0.5,0,1134,0.8166666666666665,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,809,0.0,0
Causas_modificacion,0,0.0,0,1194,0.0,0
Causas_modificacion,0,0.0,0,433,0.0,0
Causas_modificacion,0,0.0,0,268,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,1197,0.0,0
Causas_modificacion,0,0.0,0,435,0.0,0
Causas_modificacion,0,0.0,0,1193,0.0,0
Causas_modificacion,0,0.0,0,992,0.0,0
Causas_modificacion,0,0.0,0,1197,0.0,0
Causas_modificacion,0,0.0,0,746,0.0,0
Causas_modificacion,0,0.0,0,860,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,445,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,987,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,1241,0.0,0
Causas_modificacion,0,0.0,0,1190,0.0,0
Causas_modificacion,0,0.0,0,1349,0.0,0
Causas_modificacion,0,0.0,0,1189,0.0,0
Causas_modificacion,0,0.0,0,843,0.0,0
Causas_modificacion,0,0.0,0,1199,0.0,0
Causas_modificacion,0,0.0,0,1193,0.0,0
Causas_modificacion,0,0.0,0,354,0.0,0
Causas_modificacion,0,0.0,0,1197,0.0,0
Causas_modificacion,0,0.0,0,1196,0.0,0
Causas_modificacion,0,0.0,0,356,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,1162,0.0,0
Causas_modificacion,0,0.0,0,1190,0.0,0
Causas_modificacion,0,0.0,0,1161,0.0,0
Causas_modificacion,0,0.0,0,1196,0.0,0
Causas_modificacion,0,0.0,0,1185,0.0,0
Causas_modificacion,0,0.0,0,1195,0.0,0
Causas_modificacion,0,0.0,0,1347,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,1232,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,507,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,349,0.0,0
Causas_modificacion,0,0.0,0,1133,0.0,0
Causas_modificacion,0,0.0,0,992,0.0,0
Causas_modificacion,0,0.0,0,1197,0.0,0
Causas_modificacion,0,0.0,0,1199,0.0,0
Causas_modificacion,0,0.0,0,572,0.0,0
Causas_modificacion,0,0.0,0,1190,0.0,0
Causas_modificacion,0,0.0,0,606,0.0,0
Causas_modificacion,0,0.0,0,1192,0.0,0
Causas_modificacion,0,0.0,0,1065,0.0,0
Causas_modificacion,0,0.0,0,1195,0.0,0
Causas_modificacion,0,0.0,0,943,0.0,0
Causas_modificacion,0,0.0,0,376,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,1344,0.0,0
Causas_modificacion,0,0.0,0,1549,0.0,0
Causas_modificacion,0,0.0,0,620,0.0,0
Causas_modificacion,0,0.0,0,1193,0.0,0
Causas_modificacion,0,0.0,0,823,0.0,0
Causas_modificacion,0,0.0,0,1083,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,816,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,1302,0.0,0
Causas_modificacion,0,0.0,0,336,0.0,0
Causas_modificacion,0,0.0,0,1199,0.0,0
Causas_modificacion,0,0.0,0,1186,0.0,0
Causas_modificacion,0,0.0,0,356,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,718,0.0,0
Causas_modificacion,0,0.0,0,1199,0.0,0
Causas_modificacion,0,0.0,0,1195,0.0,0
Causas_modificacion,0,0.0,0,372,0.0,0
Causas_modificacion,0,0.0,0,192,0.0,0
Causas_modificacion,0,0.0,0,1200,0.0,0
Causas_modificacion,0,0.0,0,772,0.0,0
Causas_modificacion,0,0.0,0,1198,0.0,0
Causas_modificacion,0,0.0,0,598,0.0,0
Plazo_garantia,0,0.0,0,416,0.0,0
Plazo_garantia,1,0.3333333333333333,0,1194,0.725,0
Plazo_garantia,0,0.0,0,326,0.0,0
Plazo_garantia,0,0.0,0,350,0.0,0
Plazo_garantia,0,0.0,0,1200,0.0,0
Plazo_garantia,0,0.0,0,1265,0.0,0
Plazo_garantia,0,0.0,0,1199,0.0,0
Plazo_garantia,0,0.0,0,875,0.0,0
Plazo_garantia,0,0.0,0,1199,0.0,0
Plazo_garantia,0,0.0,0,1197,0.0,0
Plazo_garantia,0,0.0,0,877,0.0,0
Plazo_garantia,0,0.0,0,1197,0.0,0
Plazo_garantia,0,0.0,0,1195,0.0,0
Plazo_garantia,0,0.0,0,1069,0.0,0
Plazo_garantia,0,0.0,0,1200,0.0,0
Plazo_garantia,1,0.3333333333333333,0,908,0.725,0
Plazo_garantia,0,0.0,0,1196,0.0,0
Plazo_garantia,0,0.0,0,1197,0.0,0
Plazo_garantia,0,0.0,0,735,0.0,0
Plazo_garantia,1,0.3333333333333333,0,1198,0.725,0
Plazo_garantia,1,0.3333333333333333,0,1191,0.725,0
Plazo_garantia,0,0.0,0,574,0.0,0
Plazo_garantia,0,0.0,0,1199,0.0,0
Plazo_garantia,0,0.0,0,1196,0.0,0
Plazo_garantia,0,0.0,0,812,0.0,0
Plazo_garantia,0,0.0,0,1189,0.0,0
Plazo_garantia,0,0.0,0,1196,0.0,0
Plazo_garantia,0,0.0,0,640,0.0,0
Plazo_garantia,0,0.0,0,1197,0.0,0
Plazo_garantia,0,0.0,0,1198,0.0,0
Plazo_garantia,0,0.0,0,554,0.0,0
Plazo_garantia,0,0.0,0,1199,0.0,0
Plazo_garantia,2,0.6666666666666666,0,1198,0.8166666666666665,0
Plazo_garantia,1,0.3333333333333333,0,620,0.725,0
Plazo_garantia,0,0.0,0,1200,0.0,0
Plazo_garantia,1,0.3333333333333333,0,1189,0.725,0
Plazo_garantia,1,0.3333333333333333,0,1320,0.725,0
Plazo_garantia,2,0.6666666666666666,0,1194,0.8166666666666665,0
Plazo_garantia,2,0.6666666666666666,0,1193,0.8166666666666665,0
Plazo_garantia,2,0.6666666666666666,0,432,0.8166666666666665,0
Plazo_garantia,2,0.6666666666666666,0,1196,0.8166666666666665,0
Plazo_garantia,0,0.0,0,1044,0.0,0
Plazo_garantia,0,0.0,0,1200,0.0,0
Plazo_garantia,1,0.3333333333333333,0,1192,0.725,0
